797	Road-550-W Yellow, 38	BK-R64Y-38	713.0798	1120.4900	2	29	2012-05-30	\N
798	Road-550-W Yellow, 40	BK-R64Y-40	713.0798	1120.4900	2	29	2012-05-30	\N
799	Road-550-W Yellow, 42	BK-R64Y-42	713.0798	1120.4900	2	29	2012-05-30	\N
800	Road-550-W Yellow, 44	BK-R64Y-44	713.0798	1120.4900	2	29	2012-05-30	\N
801	Road-550-W Yellow, 48	BK-R64Y-48	713.0798	1120.4900	2	29	2012-05-30	\N
802	LL Fork	FK-1639	65.8097	148.2200	10	104	2012-05-30	2013-05-29
803	ML Fork	FK-5136	77.9176	175.4900	10	105	2012-05-30	2013-05-29
804	HL Fork	FK-9939	101.8936	229.4900	10	106	2012-05-30	2013-05-29
805	LL Headset	HS-0296	15.1848	34.2000	11	59	2012-05-30	2013-05-29
806	ML Headset	HS-2451	45.4168	102.2900	11	60	2012-05-30	2013-05-29
807	HL Headset	HS-3479	55.3801	124.7300	11	61	2012-05-30	2013-05-29
808	LL Mountain Handlebars	HB-M243	19.7758	44.5400	4	52	2012-05-30	\N
809	ML Mountain Handlebars	HB-M763	27.4925	61.9200	4	54	2012-05-30	\N
810	HL Mountain Handlebars	HB-M918	53.3999	120.2700	4	55	2012-05-30	\N
811	LL Road Handlebars	HB-R504	19.7758	44.5400	4	56	2012-05-30	\N
812	ML Road Handlebars	HB-R720	27.4925	61.9200	4	57	2012-05-30	\N
813	HL Road Handlebars	HB-R956	53.3999	120.2700	4	58	2012-05-30	\N
814	ML Mountain Frame - Black, 38	FR-M63B-38	185.8193	348.7600	12	15	2012-05-30	2013-05-29
815	LL Mountain Front Wheel	FW-M423	26.9708	60.7450	17	42	2012-05-30	2013-05-29
816	ML Mountain Front Wheel	FW-M762	92.8071	209.0250	17	45	2012-05-30	2013-05-29
817	HL Mountain Front Wheel	FW-M928	133.2955	300.2150	17	46	2012-05-30	2013-05-29
818	LL Road Front Wheel	FW-R623	37.9909	85.5650	17	49	2012-05-30	2013-05-29
819	ML Road Front Wheel	FW-R762	110.2829	248.3850	17	50	2012-05-30	2013-05-29
820	HL Road Front Wheel	FW-R820	146.5466	330.0600	17	51	2012-05-30	2013-05-29
821	Touring Front Wheel	FW-T905	96.7964	218.0100	17	44	2012-05-30	2013-05-29
822	ML Road Frame-W - Yellow, 38	FR-R72Y-38	360.9428	594.8300	14	17	2012-05-30	\N
823	LL Mountain Rear Wheel	RW-M423	38.9588	87.7450	17	123	2012-05-30	2013-05-29
824	ML Mountain Rear Wheel	RW-M762	104.7951	236.0250	17	124	2012-05-30	2013-05-29
825	HL Mountain Rear Wheel	RW-M928	145.2835	327.2150	17	125	2012-05-30	2013-05-29
826	LL Road Rear Wheel	RW-R623	49.9789	112.5650	17	126	2012-05-30	2013-05-29
827	ML Road Rear Wheel	RW-R762	122.2709	275.3850	17	77	2012-05-30	2013-05-29
828	HL Road Rear Wheel	RW-R820	158.5346	357.0600	17	78	2012-05-30	2013-05-29
829	Touring Rear Wheel	RW-T905	108.7844	245.0100	17	43	2012-05-30	2013-05-29
830	ML Mountain Frame - Black, 40	FR-M63B-40	185.8193	348.7600	12	14	2012-05-30	2013-05-29
831	ML Mountain Frame - Black, 44	FR-M63B-44	185.8193	348.7600	12	14	2012-05-30	2013-05-29
832	ML Mountain Frame - Black, 48	FR-M63B-48	185.8193	348.7600	12	14	2012-05-30	2013-05-29
833	ML Road Frame-W - Yellow, 40	FR-R72Y-40	360.9428	594.8300	14	17	2012-05-30	\N
834	ML Road Frame-W - Yellow, 42	FR-R72Y-42	360.9428	594.8300	14	17	2012-05-30	\N
835	ML Road Frame-W - Yellow, 44	FR-R72Y-44	360.9428	594.8300	14	17	2012-05-30	\N
836	ML Road Frame-W - Yellow, 48	FR-R72Y-48	360.9428	594.8300	14	17	2012-05-30	\N
837	HL Road Frame - Black, 62	FR-R92B-62	868.6342	1431.5000	14	6	2012-05-30	\N
838	HL Road Frame - Black, 44	FR-R92B-44	868.6342	1431.5000	14	6	2012-05-30	\N
839	HL Road Frame - Black, 48	FR-R92B-48	868.6342	1431.5000	14	6	2012-05-30	\N
840	HL Road Frame - Black, 52	FR-R92B-52	868.6342	1431.5000	14	6	2012-05-30	\N
841	Men's Sports Shorts, S	SH-M897-S	24.7459	59.9900	22	13	2012-05-30	2013-05-29
842	Touring-Panniers, Large	PA-T100	51.5625	125.0000	35	120	2012-05-30	2013-05-29
843	Cable Lock	LO-C100	10.3125	25.0000	34	115	2012-05-30	2013-05-29
844	Minipump	PU-0452	8.2459	19.9900	36	116	2012-05-30	2013-05-29
845	Mountain Pump	PU-M044	10.3084	24.9900	36	117	2012-05-30	2013-05-29
846	Taillights - Battery-Powered	LT-T990	5.7709	13.9900	33	108	2012-05-30	2013-05-29
847	Headlights - Dual-Beam	LT-H902	14.4334	34.9900	33	109	2012-05-30	2013-05-29
848	Headlights - Weatherproof	LT-H903	18.5584	44.9900	33	110	2012-05-30	2013-05-29
849	Men's Sports Shorts, M	SH-M897-M	24.7459	59.9900	22	13	2012-05-30	2013-05-29
850	Men's Sports Shorts, L	SH-M897-L	24.7459	59.9900	22	13	2012-05-30	2013-05-29
851	Men's Sports Shorts, XL	SH-M897-X	24.7459	59.9900	22	13	2012-05-30	2013-05-29
852	Women's Tights, S	TG-W091-S	30.9334	74.9900	24	38	2012-05-30	2013-05-29
853	Women's Tights, M	TG-W091-M	30.9334	74.9900	24	38	2012-05-30	2013-05-29
854	Women's Tights, L	TG-W091-L	30.9334	74.9900	24	38	2012-05-30	2013-05-29
855	Men's Bib-Shorts, S	SB-M891-S	37.1209	89.9900	18	12	2012-05-30	2013-05-29
856	Men's Bib-Shorts, M	SB-M891-M	37.1209	89.9900	18	12	2012-05-30	2013-05-29
857	Men's Bib-Shorts, L	SB-M891-L	37.1209	89.9900	18	12	2012-05-30	2013-05-29
858	Half-Finger Gloves, S	GL-H102-S	9.1593	24.4900	20	4	2012-05-30	\N
859	Half-Finger Gloves, M	GL-H102-M	9.1593	24.4900	20	4	2012-05-30	\N
860	Half-Finger Gloves, L	GL-H102-L	9.1593	24.4900	20	4	2012-05-30	\N
861	Full-Finger Gloves, S	GL-F110-S	15.6709	37.9900	20	3	2012-05-30	2013-05-29
862	Full-Finger Gloves, M	GL-F110-M	15.6709	37.9900	20	3	2012-05-30	2013-05-29
863	Full-Finger Gloves, L	GL-F110-L	15.6709	37.9900	20	3	2012-05-30	2013-05-29
864	Classic Vest, S	VE-C304-S	23.7490	63.5000	25	1	2013-05-30	\N
865	Classic Vest, M	VE-C304-M	23.7490	63.5000	25	1	2013-05-30	\N
866	Classic Vest, L	VE-C304-L	23.7490	63.5000	25	1	2013-05-30	\N
867	Women's Mountain Shorts, S	SH-W890-S	26.1763	69.9900	22	37	2013-05-30	\N
868	Women's Mountain Shorts, M	SH-W890-M	26.1763	69.9900	22	37	2013-05-30	\N
869	Women's Mountain Shorts, L	SH-W890-L	26.1763	69.9900	22	37	2013-05-30	\N
870	Water Bottle - 30 oz.	WB-H098	1.8663	4.9900	28	111	2013-05-30	\N
871	Mountain Bottle Cage	BC-M005	3.7363	9.9900	28	112	2013-05-30	\N
872	Road Bottle Cage	BC-R205	3.3623	8.9900	28	113	2013-05-30	\N
873	Patch Kit/8 Patches	PK-7098	0.8565	2.2900	37	114	2013-05-30	\N
874	Racing Socks, M	SO-R809-M	3.3623	8.9900	23	24	2013-05-30	\N
875	Racing Socks, L	SO-R809-L	3.3623	8.9900	23	24	2013-05-30	\N
876	Hitch Rack - 4-Bike	RA-H123	44.8800	120.0000	26	118	2013-05-30	\N
877	Bike Wash - Dissolver	CL-9009	2.9733	7.9500	29	119	2013-05-30	\N
878	Fender Set - Mountain	FE-6654	8.2205	21.9800	30	121	2013-05-30	\N
879	All-Purpose Bike Stand	ST-1401	59.4660	159.0000	27	122	2013-05-30	\N
880	Hydration Pack - 70 oz.	HY-1023-70	20.5663	54.9900	32	107	2013-05-30	\N
881	Short-Sleeve Classic Jersey, S	SJ-0194-S	41.5723	53.9900	21	32	2013-05-30	\N
882	Short-Sleeve Classic Jersey, M	SJ-0194-M	41.5723	53.9900	21	32	2013-05-30	\N
883	Short-Sleeve Classic Jersey, L	SJ-0194-L	41.5723	53.9900	21	32	2013-05-30	\N
884	Short-Sleeve Classic Jersey, XL	SJ-0194-X	41.5723	53.9900	21	32	2013-05-30	\N
885	HL Touring Frame - Yellow, 60	FR-T98Y-60	601.7437	1003.9100	16	7	2013-05-30	\N
886	LL Touring Frame - Yellow, 62	FR-T67Y-62	199.8519	333.4200	16	10	2013-05-30	\N
887	HL Touring Frame - Yellow, 46	FR-T98Y-46	601.7437	1003.9100	16	7	2013-05-30	\N
888	HL Touring Frame - Yellow, 50	FR-T98Y-50	601.7437	1003.9100	16	7	2013-05-30	\N
889	HL Touring Frame - Yellow, 54	FR-T98Y-54	601.7437	1003.9100	16	7	2013-05-30	\N
890	HL Touring Frame - Blue, 46	FR-T98U-46	601.7437	1003.9100	16	7	2013-05-30	\N
891	HL Touring Frame - Blue, 50	FR-T98U-50	601.7437	1003.9100	16	7	2013-05-30	\N
892	HL Touring Frame - Blue, 54	FR-T98U-54	601.7437	1003.9100	16	7	2013-05-30	\N
893	HL Touring Frame - Blue, 60	FR-T98U-60	601.7437	1003.9100	16	7	2013-05-30	\N
894	Rear Derailleur	RD-2308	53.9282	121.4600	9	127	2013-05-30	\N
895	LL Touring Frame - Blue, 50	FR-T67U-50	199.8519	333.4200	16	10	2013-05-30	\N
896	LL Touring Frame - Blue, 54	FR-T67U-54	199.8519	333.4200	16	10	2013-05-30	\N
897	LL Touring Frame - Blue, 58	FR-T67U-58	199.8519	333.4200	16	10	2013-05-30	\N
898	LL Touring Frame - Blue, 62	FR-T67U-62	199.8519	333.4200	16	10	2013-05-30	\N
899	LL Touring Frame - Yellow, 44	FR-T67Y-44	199.8519	333.4200	16	10	2013-05-30	\N
900	LL Touring Frame - Yellow, 50	FR-T67Y-50	199.8519	333.4200	16	10	2013-05-30	\N
901	LL Touring Frame - Yellow, 54	FR-T67Y-54	199.8519	333.4200	16	10	2013-05-30	\N
902	LL Touring Frame - Yellow, 58	FR-T67Y-58	199.8519	333.4200	16	10	2013-05-30	\N
903	LL Touring Frame - Blue, 44	FR-T67U-44	199.8519	333.4200	16	10	2013-05-30	\N
904	ML Mountain Frame-W - Silver, 40	FR-M63S-40	199.3757	364.0900	12	15	2013-05-30	\N
905	ML Mountain Frame-W - Silver, 42	FR-M63S-42	199.3757	364.0900	12	15	2013-05-30	\N
906	ML Mountain Frame-W - Silver, 46	FR-M63S-46	199.3757	364.0900	12	15	2013-05-30	\N
907	Rear Brakes	RB-9231	47.2860	106.5000	6	128	2013-05-30	\N
908	LL Mountain Seat/Saddle	SE-M236	12.0413	27.1200	15	79	2013-05-30	\N
909	ML Mountain Seat/Saddle	SE-M798	17.3782	39.1400	15	80	2013-05-30	\N
910	HL Mountain Seat/Saddle	SE-M940	23.3722	52.6400	15	81	2013-05-30	\N
911	LL Road Seat/Saddle	SE-R581	12.0413	27.1200	15	82	2013-05-30	\N
912	ML Road Seat/Saddle	SE-R908	17.3782	39.1400	15	83	2013-05-30	\N
913	HL Road Seat/Saddle	SE-R995	23.3722	52.6400	15	84	2013-05-30	\N
914	LL Touring Seat/Saddle	SE-T312	12.0413	27.1200	15	66	2013-05-30	\N
915	ML Touring Seat/Saddle	SE-T762	17.3782	39.1400	15	65	2013-05-30	\N
916	HL Touring Seat/Saddle	SE-T924	23.3722	52.6400	15	67	2013-05-30	\N
917	LL Mountain Frame - Silver, 42	FR-M21S-42	144.5938	264.0500	12	8	2013-05-30	\N
918	LL Mountain Frame - Silver, 44	FR-M21S-44	144.5938	264.0500	12	8	2013-05-30	\N
919	LL Mountain Frame - Silver, 48	FR-M21S-48	144.5938	264.0500	12	8	2013-05-30	\N
920	LL Mountain Frame - Silver, 52	FR-M21S-52	144.5938	264.0500	12	8	2013-05-30	\N
921	Mountain Tire Tube	TT-M928	1.8663	4.9900	37	92	2013-05-30	\N
922	Road Tire Tube	TT-R982	1.4923	3.9900	37	93	2013-05-30	\N
923	Touring Tire Tube	TT-T092	1.8663	4.9900	37	94	2013-05-30	\N
924	LL Mountain Frame - Black, 42	FR-M21B-42	136.7850	249.7900	12	8	2013-05-30	\N
925	LL Mountain Frame - Black, 44	FR-M21B-44	136.7850	249.7900	12	8	2013-05-30	\N
926	LL Mountain Frame - Black, 48	FR-M21B-48	136.7850	249.7900	12	8	2013-05-30	\N
927	LL Mountain Frame - Black, 52	FR-M21B-52	136.7850	249.7900	12	8	2013-05-30	\N
928	LL Mountain Tire	TI-M267	9.3463	24.9900	37	85	2013-05-30	\N
929	ML Mountain Tire	TI-M602	11.2163	29.9900	37	86	2013-05-30	\N
930	HL Mountain Tire	TI-M823	13.0900	35.0000	37	87	2013-05-30	\N
931	LL Road Tire	TI-R092	8.0373	21.4900	37	88	2013-05-30	\N
932	ML Road Tire	TI-R628	9.3463	24.9900	37	89	2013-05-30	\N
933	HL Road Tire	TI-R982	12.1924	32.6000	37	90	2013-05-30	\N
934	Touring Tire	TI-T723	10.8423	28.9900	37	91	2013-05-30	\N
935	LL Mountain Pedal	PD-M282	17.9776	40.4900	13	62	2013-05-30	\N
936	ML Mountain Pedal	PD-M340	27.5680	62.0900	13	63	2013-05-30	\N
937	HL Mountain Pedal	PD-M562	35.9596	80.9900	13	64	2013-05-30	\N
938	LL Road Pedal	PD-R347	17.9776	40.4900	13	68	2013-05-30	\N
939	ML Road Pedal	PD-R563	27.5680	62.0900	13	69	2013-05-30	\N
940	HL Road Pedal	PD-R853	35.9596	80.9900	13	70	2013-05-30	\N
941	Touring Pedal	PD-T852	35.9596	80.9900	13	53	2013-05-30	\N
942	ML Mountain Frame-W - Silver, 38	FR-M63S-38	199.3757	364.0900	12	15	2013-05-30	\N
943	LL Mountain Frame - Black, 40	FR-M21B-40	136.7850	249.7900	12	8	2013-05-30	\N
944	LL Mountain Frame - Silver, 40	FR-M21S-40	144.5938	264.0500	12	8	2013-05-30	\N
945	Front Derailleur	FD-2342	40.6216	91.4900	9	103	2013-05-30	\N
946	LL Touring Handlebars	HB-T721	20.4640	46.0900	4	47	2013-05-30	\N
947	HL Touring Handlebars	HB-T928	40.6571	91.5700	4	48	2013-05-30	\N
948	Front Brakes	FB-9873	47.2860	106.5000	6	102	2013-05-30	\N
949	LL Crankset	CS-4759	77.9176	175.4900	8	99	2013-05-30	\N
950	ML Crankset	CS-6583	113.8816	256.4900	8	100	2013-05-30	\N
951	HL Crankset	CS-9183	179.8156	404.9900	8	101	2013-05-30	\N
952	Chain	CH-0234	8.9866	20.2400	7	98	2013-05-30	\N
953	Touring-2000 Blue, 60	BK-T44U-60	755.1508	1214.8500	3	35	2013-05-30	\N
954	Touring-1000 Yellow, 46	BK-T79Y-46	1481.9379	2384.0700	3	34	2013-05-30	\N
955	Touring-1000 Yellow, 50	BK-T79Y-50	1481.9379	2384.0700	3	34	2013-05-30	\N
956	Touring-1000 Yellow, 54	BK-T79Y-54	1481.9379	2384.0700	3	34	2013-05-30	\N
957	Touring-1000 Yellow, 60	BK-T79Y-60	1481.9379	2384.0700	3	34	2013-05-30	\N
958	Touring-3000 Blue, 54	BK-T18U-54	461.4448	742.3500	3	36	2013-05-30	\N
959	Touring-3000 Blue, 58	BK-T18U-58	461.4448	742.3500	3	36	2013-05-30	\N
960	Touring-3000 Blue, 62	BK-T18U-62	461.4448	742.3500	3	36	2013-05-30	\N
961	Touring-3000 Yellow, 44	BK-T18Y-44	461.4448	742.3500	3	36	2013-05-30	\N
962	Touring-3000 Yellow, 50	BK-T18Y-50	461.4448	742.3500	3	36	2013-05-30	\N
963	Touring-3000 Yellow, 54	BK-T18Y-54	461.4448	742.3500	3	36	2013-05-30	\N
964	Touring-3000 Yellow, 58	BK-T18Y-58	461.4448	742.3500	3	36	2013-05-30	\N
965	Touring-3000 Yellow, 62	BK-T18Y-62	461.4448	742.3500	3	36	2013-05-30	\N
966	Touring-1000 Blue, 46	BK-T79U-46	1481.9379	2384.0700	3	34	2013-05-30	\N
967	Touring-1000 Blue, 50	BK-T79U-50	1481.9379	2384.0700	3	34	2013-05-30	\N
968	Touring-1000 Blue, 54	BK-T79U-54	1481.9379	2384.0700	3	34	2013-05-30	\N
969	Touring-1000 Blue, 60	BK-T79U-60	1481.9379	2384.0700	3	34	2013-05-30	\N
970	Touring-2000 Blue, 46	BK-T44U-46	755.1508	1214.8500	3	35	2013-05-30	\N
971	Touring-2000 Blue, 50	BK-T44U-50	755.1508	1214.8500	3	35	2013-05-30	\N
972	Touring-2000 Blue, 54	BK-T44U-54	755.1508	1214.8500	3	35	2013-05-30	\N
973	Road-350-W Yellow, 40	BK-R79Y-40	1082.5100	1700.9900	2	27	2013-05-30	\N
974	Road-350-W Yellow, 42	BK-R79Y-42	1082.5100	1700.9900	2	27	2013-05-30	\N
975	Road-350-W Yellow, 44	BK-R79Y-44	1082.5100	1700.9900	2	27	2013-05-30	\N
976	Road-350-W Yellow, 48	BK-R79Y-48	1082.5100	1700.9900	2	27	2013-05-30	\N
977	Road-750 Black, 58	BK-R19B-58	343.6496	539.9900	2	31	2013-05-30	\N
978	Touring-3000 Blue, 44	BK-T18U-44	461.4448	742.3500	3	36	2013-05-30	\N
979	Touring-3000 Blue, 50	BK-T18U-50	461.4448	742.3500	3	36	2013-05-30	\N
980	Mountain-400-W Silver, 38	BK-M38S-38	419.7784	769.4900	1	22	2013-05-30	\N
981	Mountain-400-W Silver, 40	BK-M38S-40	419.7784	769.4900	1	22	2013-05-30	\N
982	Mountain-400-W Silver, 42	BK-M38S-42	419.7784	769.4900	1	22	2013-05-30	\N
983	Mountain-400-W Silver, 46	BK-M38S-46	419.7784	769.4900	1	22	2013-05-30	\N
984	Mountain-500 Silver, 40	BK-M18S-40	308.2179	564.9900	1	23	2013-05-30	\N
985	Mountain-500 Silver, 42	BK-M18S-42	308.2179	564.9900	1	23	2013-05-30	\N
986	Mountain-500 Silver, 44	BK-M18S-44	308.2179	564.9900	1	23	2013-05-30	\N
987	Mountain-500 Silver, 48	BK-M18S-48	308.2179	564.9900	1	23	2013-05-30	\N
988	Mountain-500 Silver, 52	BK-M18S-52	308.2179	564.9900	1	23	2013-05-30	\N
989	Mountain-500 Black, 40	BK-M18B-40	294.5797	539.9900	1	23	2013-05-30	\N
990	Mountain-500 Black, 42	BK-M18B-42	294.5797	539.9900	1	23	2013-05-30	\N
991	Mountain-500 Black, 44	BK-M18B-44	294.5797	539.9900	1	23	2013-05-30	\N
992	Mountain-500 Black, 48	BK-M18B-48	294.5797	539.9900	1	23	2013-05-30	\N
993	Mountain-500 Black, 52	BK-M18B-52	294.5797	539.9900	1	23	2013-05-30	\N
994	LL Bottom Bracket	BB-7421	23.9716	53.9900	5	95	2013-05-30	\N
995	ML Bottom Bracket	BB-8107	44.9506	101.2400	5	96	2013-05-30	\N
996	HL Bottom Bracket	BB-9108	53.9416	121.4900	5	97	2013-05-30	\N
997	Road-750 Black, 44	BK-R19B-44	343.6496	539.9900	2	31	2013-05-30	\N
998	Road-750 Black, 48	BK-R19B-48	343.6496	539.9900	2	31	2013-05-30	\N
999	Road-750 Black, 52	BK-R19B-52	343.6496	539.9900	2	31	2013-05-30	\N
