52368	SO52368	2020-07-10	2020-07-22	2020-07-17	5	26141	27402	27402	5
52369	SO52369	2020-07-10	2020-07-22	2020-07-17	5	23629	11835	11835	1
52370	SO52370	2020-07-10	2020-07-22	2020-07-17	5	26420	25075	25075	4
52371	SO52371	2020-07-10	2020-07-22	2020-07-17	5	11527	19285	19285	5
52372	SO52372	2020-07-10	2020-07-22	2020-07-17	5	28301	28957	28957	5
52373	SO52373	2020-07-10	2020-07-22	2020-07-17	5	12035	20916	20916	1
52374	SO52374	2020-07-10	2020-07-22	2020-07-17	5	11631	22252	22252	3
52375	SO52375	2020-07-10	2020-07-22	2020-07-17	5	11631	22252	22252	3
52376	SO52376	2020-07-10	2020-07-22	2020-07-17	5	11843	20486	20486	1
52377	SO52377	2020-07-10	2020-07-22	2020-07-17	5	11711	27756	27756	5
52378	SO52378	2020-07-10	2020-07-22	2020-07-17	5	16133	16004	16004	5
52379	SO52379	2020-07-10	2020-07-22	2020-07-17	5	24393	27998	27998	5
52380	SO52380	2020-07-10	2020-07-22	2020-07-17	5	11200	14444	14444	5
52381	SO52381	2020-07-10	2020-07-22	2020-07-17	5	12061	23200	23200	4
52382	SO52382	2020-07-10	2020-07-22	2020-07-17	5	22365	23791	23791	4
52383	SO52383	2020-07-10	2020-07-22	2020-07-17	5	16085	21914	21914	1
52384	SO52384	2020-07-10	2020-07-22	2020-07-17	5	19695	25380	25380	5
52385	SO52385	2020-07-10	2020-07-22	2020-07-17	5	16666	12593	12593	1
52386	SO52386	2020-07-10	2020-07-22	2020-07-17	5	11331	21596	21596	5
52387	SO52387	2020-07-10	2020-07-22	2020-07-17	5	15198	28105	28105	1
52388	SO52388	2020-07-10	2020-07-22	2020-07-17	5	13458	12430	12430	2
52389	SO52389	2020-07-10	2020-07-22	2020-07-17	5	19080	20819	20819	1
52390	SO52390	2020-07-10	2020-07-22	2020-07-17	5	14866	12193	12193	4
52391	SO52391	2020-07-10	2020-07-22	2020-07-17	5	17630	17671	17671	1
52392	SO52392	2020-07-10	2020-07-22	2020-07-17	5	24561	13116	13116	5
52393	SO52393	2020-07-10	2020-07-22	2020-07-17	5	16584	23581	23581	5
52394	SO52394	2020-07-10	2020-07-22	2020-07-17	5	17628	23872	23872	4
52395	SO52395	2020-07-10	2020-07-22	2020-07-17	5	12374	19089	19089	1
52396	SO52396	2020-07-10	2020-07-22	2020-07-17	5	11666	25311	25311	5
52397	SO52397	2020-07-10	2020-07-22	2020-07-17	5	11683	26989	26989	1
52398	SO52398	2020-07-10	2020-07-22	2020-07-17	5	20159	15513	15513	5
52399	SO52399	2020-07-10	2020-07-22	2020-07-17	5	20157	18218	18218	1
52400	SO52400	2020-07-10	2020-07-22	2020-07-17	5	24523	17132	17132	1
52401	SO52401	2020-07-10	2020-07-22	2020-07-17	5	23750	23110	23110	5
52402	SO52402	2020-07-10	2020-07-22	2020-07-17	5	22288	16522	16522	2
52403	SO52403	2020-07-10	2020-07-22	2020-07-17	5	19534	23426	23426	1
52404	SO52404	2020-07-10	2020-07-22	2020-07-17	5	25612	23712	23712	5
52405	SO52405	2020-07-10	2020-07-22	2020-07-17	5	25626	15260	15260	5
52406	SO52406	2020-07-10	2020-07-22	2020-07-17	5	14426	22157	22157	1
52407	SO52407	2020-07-10	2020-07-22	2020-07-17	5	18307	29799	29799	1
52408	SO52408	2020-07-11	2020-07-23	2020-07-18	5	18252	13624	13624	5
52409	SO52409	2020-07-11	2020-07-23	2020-07-18	5	11412	11923	11923	5
52410	SO52410	2020-07-11	2020-07-23	2020-07-18	5	11250	11546	11546	2
52411	SO52411	2020-07-11	2020-07-23	2020-07-18	5	14053	22093	22093	1
52412	SO52412	2020-07-11	2020-07-23	2020-07-18	5	14231	19544	19544	1
52413	SO52413	2020-07-11	2020-07-23	2020-07-18	5	21190	17059	17059	4
52414	SO52414	2020-07-11	2020-07-23	2020-07-18	5	16608	24647	24647	1
52415	SO52415	2020-07-11	2020-07-23	2020-07-18	5	18290	15036	15036	1
52416	SO52416	2020-07-11	2020-07-23	2020-07-18	5	20839	19707	19707	1
52417	SO52417	2020-07-11	2020-07-23	2020-07-18	5	14087	11905	11905	4
52418	SO52418	2020-07-11	2020-07-23	2020-07-18	5	23618	14358	14358	1
52419	SO52419	2020-07-11	2020-07-23	2020-07-18	5	11619	19459	19459	1
52420	SO52420	2020-07-11	2020-07-23	2020-07-18	5	11091	13550	13550	1
52421	SO52421	2020-07-11	2020-07-23	2020-07-18	5	11234	12715	12715	5
52422	SO52422	2020-07-11	2020-07-23	2020-07-18	5	11287	25057	25057	4
52423	SO52423	2020-07-11	2020-07-23	2020-07-18	5	28764	27448	27448	2
52424	SO52424	2020-07-11	2020-07-23	2020-07-18	5	26468	20592	20592	1
52425	SO52425	2020-07-11	2020-07-23	2020-07-18	5	24829	15532	15532	4
52426	SO52426	2020-07-11	2020-07-23	2020-07-18	5	24516	20413	20413	1
52427	SO52427	2020-07-11	2020-07-23	2020-07-18	5	25844	16419	16419	1
52428	SO52428	2020-07-11	2020-07-23	2020-07-18	5	18604	16841	16841	1
52429	SO52429	2020-07-11	2020-07-23	2020-07-18	5	23088	27211	27211	1
52430	SO52430	2020-07-11	2020-07-23	2020-07-18	5	20391	27901	27901	2
52431	SO52431	2020-07-11	2020-07-23	2020-07-18	5	17368	21066	21066	1
52432	SO52432	2020-07-11	2020-07-23	2020-07-18	5	18583	14509	14509	1
52433	SO52433	2020-07-11	2020-07-23	2020-07-18	5	18757	16912	16912	1
52434	SO52434	2020-07-11	2020-07-23	2020-07-18	5	26348	26830	26830	5
52435	SO52435	2020-07-11	2020-07-23	2020-07-18	5	16119	12197	12197	4
52436	SO52436	2020-07-11	2020-07-23	2020-07-18	5	14465	22024	22024	1
52437	SO52437	2020-07-11	2020-07-23	2020-07-18	5	21111	26072	26072	1
52438	SO52438	2020-07-11	2020-07-23	2020-07-18	5	22491	26002	26002	1
52439	SO52439	2020-07-11	2020-07-23	2020-07-18	5	22455	20149	20149	1
52440	SO52440	2020-07-11	2020-07-23	2020-07-18	5	29451	17356	17356	1
52441	SO52441	2020-07-11	2020-07-23	2020-07-18	5	26904	18820	18820	1
52442	SO52442	2020-07-11	2020-07-23	2020-07-18	5	25645	13222	13222	1
52443	SO52443	2020-07-11	2020-07-23	2020-07-18	5	11233	27281	27281	1
52444	SO52444	2020-07-11	2020-07-23	2020-07-18	5	11635	17410	17410	1
52445	SO52445	2020-07-11	2020-07-23	2020-07-18	5	11620	20768	20768	5
52446	SO52446	2020-07-11	2020-07-23	2020-07-18	5	11212	18754	18754	1
52447	SO52447	2020-07-11	2020-07-23	2020-07-18	5	11691	20193	20193	1
52448	SO52448	2020-07-11	2020-07-23	2020-07-18	5	11637	19484	19484	2
52449	SO52449	2020-07-11	2020-07-23	2020-07-18	5	12643	28819	28819	1
52450	SO52450	2020-07-11	2020-07-23	2020-07-18	5	16888	16750	16750	5
52451	SO52451	2020-07-11	2020-07-23	2020-07-18	5	13060	14511	14511	5
52452	SO52452	2020-07-11	2020-07-23	2020-07-18	5	11307	26318	26318	4
52453	SO52453	2020-07-11	2020-07-23	2020-07-18	5	11531	13466	13466	1
52454	SO52454	2020-07-11	2020-07-23	2020-07-18	5	11243	22782	22782	4
52455	SO52455	2020-07-11	2020-07-23	2020-07-18	5	17983	23372	23372	1
52456	SO52456	2020-07-11	2020-07-23	2020-07-18	5	14101	17309	17309	2
52457	SO52457	2020-07-11	2020-07-23	2020-07-18	5	18701	11635	11635	5
52458	SO52458	2020-07-11	2020-07-23	2020-07-18	5	11457	16100	16100	5
52459	SO52459	2020-07-11	2020-07-23	2020-07-18	5	22328	20376	20376	1
52460	SO52460	2020-07-11	2020-07-23	2020-07-18	5	22275	24249	24249	5
52461	SO52461	2020-07-11	2020-07-23	2020-07-18	5	19409	20020	20020	5
52462	SO52462	2020-07-11	2020-07-23	2020-07-18	5	19531	27337	27337	5
52463	SO52463	2020-07-11	2020-07-23	2020-07-18	5	23225	24314	24314	4
52464	SO52464	2020-07-11	2020-07-23	2020-07-18	5	29398	19855	19855	4
52465	SO52465	2020-07-11	2020-07-23	2020-07-18	5	22462	12453	12453	2
52466	SO52466	2020-07-11	2020-07-23	2020-07-18	5	12316	21602	21602	1
52467	SO52467	2020-07-11	2020-07-23	2020-07-18	5	17964	19216	19216	1
52468	SO52468	2020-07-11	2020-07-23	2020-07-18	5	16713	26280	26280	5
52469	SO52469	2020-07-12	2020-07-24	2020-07-19	5	11406	25462	25462	3
52470	SO52470	2020-07-12	2020-07-24	2020-07-19	5	11414	23819	23819	5
52471	SO52471	2020-07-12	2020-07-24	2020-07-19	5	11953	19630	19630	1
52472	SO52472	2020-07-12	2020-07-24	2020-07-19	5	11176	25073	25073	5
52473	SO52473	2020-07-12	2020-07-24	2020-07-19	5	11276	24521	24521	1
52474	SO52474	2020-07-12	2020-07-24	2020-07-19	5	11113	23662	23662	1
52475	SO52475	2020-07-12	2020-07-24	2020-07-19	5	18885	13893	13893	1
52476	SO52476	2020-07-12	2020-07-24	2020-07-19	5	21382	18462	18462	2
52477	SO52477	2020-07-12	2020-07-24	2020-07-19	5	15579	16215	16215	4
52478	SO52478	2020-07-12	2020-07-24	2020-07-19	5	13138	24271	24271	1
52479	SO52479	2020-07-12	2020-07-24	2020-07-19	5	22620	16381	16381	2
52480	SO52480	2020-07-12	2020-07-24	2020-07-19	5	19455	24978	24978	5
52481	SO52481	2020-07-12	2020-07-24	2020-07-19	5	17975	24477	24477	5
52482	SO52482	2020-07-12	2020-07-24	2020-07-19	5	16324	21566	21566	5
52483	SO52483	2020-07-12	2020-07-24	2020-07-19	5	11223	12222	12222	4
52484	SO52484	2020-07-12	2020-07-24	2020-07-19	5	11331	21596	21596	5
52485	SO52485	2020-07-12	2020-07-24	2020-07-19	5	11820	19723	19723	3
52486	SO52486	2020-07-12	2020-07-24	2020-07-19	5	27996	16721	16721	5
52487	SO52487	2020-07-12	2020-07-24	2020-07-19	5	11331	21596	21596	5
52488	SO52488	2020-07-12	2020-07-24	2020-07-19	5	11642	29836	29836	2
52489	SO52489	2020-07-12	2020-07-24	2020-07-19	5	16097	12489	12489	1
52490	SO52490	2020-07-12	2020-07-24	2020-07-19	5	22090	19771	19771	1
52491	SO52491	2020-07-12	2020-07-24	2020-07-19	5	13095	14200	14200	5
52492	SO52492	2020-07-12	2020-07-24	2020-07-19	5	22052	16065	16065	1
52493	SO52493	2020-07-12	2020-07-24	2020-07-19	5	16005	25760	25760	5
52494	SO52494	2020-07-12	2020-07-24	2020-07-19	5	18967	13437	13437	1
52495	SO52495	2020-07-12	2020-07-24	2020-07-19	5	27283	23713	23713	1
52496	SO52496	2020-07-12	2020-07-24	2020-07-19	5	18384	20499	20499	1
52497	SO52497	2020-07-12	2020-07-24	2020-07-19	5	18687	20813	20813	1
52498	SO52498	2020-07-12	2020-07-24	2020-07-19	5	27420	25091	25091	1
52499	SO52499	2020-07-12	2020-07-24	2020-07-19	5	15414	23774	23774	1
52500	SO52500	2020-07-12	2020-07-24	2020-07-19	5	15469	12867	12867	2
52501	SO52501	2020-07-12	2020-07-24	2020-07-19	5	15330	17510	17510	3
52502	SO52502	2020-07-12	2020-07-24	2020-07-19	5	13848	17827	17827	1
52503	SO52503	2020-07-12	2020-07-24	2020-07-19	5	17105	21423	21423	1
52504	SO52504	2020-07-12	2020-07-24	2020-07-19	5	19327	24505	24505	5
52505	SO52505	2020-07-12	2020-07-24	2020-07-19	5	17092	13380	13380	5
52506	SO52506	2020-07-12	2020-07-24	2020-07-19	5	25627	20139	20139	1
52507	SO52507	2020-07-12	2020-07-24	2020-07-19	5	24141	25567	25567	1
52508	SO52508	2020-07-12	2020-07-24	2020-07-19	5	13815	21438	21438	1
52509	SO52509	2020-07-12	2020-07-24	2020-07-19	5	17601	26568	26568	1
52510	SO52510	2020-07-12	2020-07-24	2020-07-19	5	13339	20533	20533	1
52511	SO52511	2020-07-12	2020-07-24	2020-07-19	5	13854	24626	24626	1
52512	SO52512	2020-07-12	2020-07-24	2020-07-19	5	11016	12830	12830	2
52513	SO52513	2020-07-12	2020-07-24	2020-07-19	5	11618	23620	23620	4
52514	SO52514	2020-07-12	2020-07-24	2020-07-19	5	11675	13974	13974	5
52515	SO52515	2020-07-12	2020-07-24	2020-07-19	5	12052	17702	17702	1
52516	SO52516	2020-07-12	2020-07-24	2020-07-19	5	11946	27941	27941	2
52517	SO52517	2020-07-12	2020-07-24	2020-07-19	5	28673	18211	18211	5
52518	SO52518	2020-07-12	2020-07-24	2020-07-19	5	23172	19780	19780	1
52519	SO52519	2020-07-12	2020-07-24	2020-07-19	5	21332	19019	19019	4
52520	SO52520	2020-07-12	2020-07-24	2020-07-19	5	21309	20114	20114	2
52521	SO52521	2020-07-12	2020-07-24	2020-07-19	5	19405	21102	21102	1
52522	SO52522	2020-07-13	2020-07-25	2020-07-20	5	16514	25018	25018	5
52523	SO52523	2020-07-13	2020-07-25	2020-07-20	5	12123	27203	27203	1
52524	SO52524	2020-07-13	2020-07-25	2020-07-20	5	11793	24480	24480	1
52525	SO52525	2020-07-13	2020-07-25	2020-07-20	5	13668	13091	13091	2
52526	SO52526	2020-07-13	2020-07-25	2020-07-20	5	11115	13800	13800	5
52527	SO52527	2020-07-13	2020-07-25	2020-07-20	5	15720	16118	16118	1
52528	SO52528	2020-07-13	2020-07-25	2020-07-20	5	20460	27214	27214	1
52529	SO52529	2020-07-13	2020-07-25	2020-07-20	5	20255	12165	12165	3
52530	SO52530	2020-07-13	2020-07-25	2020-07-20	5	22167	21328	21328	1
52531	SO52531	2020-07-13	2020-07-25	2020-07-20	5	11965	29703	29703	3
52532	SO52532	2020-07-13	2020-07-25	2020-07-20	5	12370	13045	13045	1
52533	SO52533	2020-07-13	2020-07-25	2020-07-20	5	15631	21721	21721	1
52534	SO52534	2020-07-13	2020-07-25	2020-07-20	5	20861	14320	14320	1
52535	SO52535	2020-07-13	2020-07-25	2020-07-20	5	11176	25073	25073	5
52536	SO52536	2020-07-13	2020-07-25	2020-07-20	5	26123	19194	19194	2
52537	SO52537	2020-07-13	2020-07-25	2020-07-20	5	21252	14505	14505	1
52538	SO52538	2020-07-13	2020-07-25	2020-07-20	5	11176	25073	25073	5
52539	SO52539	2020-07-13	2020-07-25	2020-07-20	5	22055	21371	21371	4
52540	SO52540	2020-07-13	2020-07-25	2020-07-20	5	14582	24533	24533	1
52541	SO52541	2020-07-13	2020-07-25	2020-07-20	5	28631	25207	25207	2
52542	SO52542	2020-07-13	2020-07-25	2020-07-20	5	28101	24080	24080	1
52543	SO52543	2020-07-13	2020-07-25	2020-07-20	5	14359	22802	22802	1
52544	SO52544	2020-07-13	2020-07-25	2020-07-20	5	23682	20341	20341	3
52545	SO52545	2020-07-13	2020-07-25	2020-07-20	5	14901	11953	11953	3
52546	SO52546	2020-07-13	2020-07-25	2020-07-20	5	24415	17683	17683	1
52547	SO52547	2020-07-13	2020-07-25	2020-07-20	5	14644	20176	20176	5
52548	SO52548	2020-07-13	2020-07-25	2020-07-20	5	18145	19966	19966	1
52549	SO52549	2020-07-13	2020-07-25	2020-07-20	5	19277	24812	24812	4
52550	SO52550	2020-07-13	2020-07-25	2020-07-20	5	13596	24800	24800	4
52551	SO52551	2020-07-13	2020-07-25	2020-07-20	5	21003	24706	24706	1
52552	SO52552	2020-07-13	2020-07-25	2020-07-20	5	14156	13034	13034	1
52553	SO52553	2020-07-13	2020-07-25	2020-07-20	5	25547	16556	16556	1
52554	SO52554	2020-07-13	2020-07-25	2020-07-20	5	27002	29387	29387	1
52555	SO52555	2020-07-13	2020-07-25	2020-07-20	5	14814	28979	28979	1
52556	SO52556	2020-07-13	2020-07-25	2020-07-20	5	11404	20747	20747	5
52557	SO52557	2020-07-13	2020-07-25	2020-07-20	5	17786	27661	27661	3
52558	SO52558	2020-07-13	2020-07-25	2020-07-20	5	11065	12539	12539	5
52559	SO52559	2020-07-13	2020-07-25	2020-07-20	5	12837	20512	20512	1
52560	SO52560	2020-07-13	2020-07-25	2020-07-20	5	11231	26972	26972	5
52561	SO52561	2020-07-13	2020-07-25	2020-07-20	5	11500	21707	21707	1
52562	SO52562	2020-07-13	2020-07-25	2020-07-20	5	13275	24136	24136	1
52563	SO52563	2020-07-13	2020-07-25	2020-07-20	5	18986	25021	25021	4
52564	SO52564	2020-07-13	2020-07-25	2020-07-20	5	12367	17193	17193	5
52565	SO52565	2020-07-13	2020-07-25	2020-07-20	5	11831	15784	15784	1
52566	SO52566	2020-07-13	2020-07-25	2020-07-20	5	11227	20657	20657	1
52567	SO52567	2020-07-13	2020-07-25	2020-07-20	5	11329	11751	11751	5
52568	SO52568	2020-07-13	2020-07-25	2020-07-20	5	26667	24369	24369	1
52569	SO52569	2020-07-13	2020-07-25	2020-07-20	5	19766	22208	22208	5
52570	SO52570	2020-07-13	2020-07-25	2020-07-20	5	21647	13181	13181	2
52571	SO52571	2020-07-13	2020-07-25	2020-07-20	5	19402	13060	13060	5
52572	SO52572	2020-07-13	2020-07-25	2020-07-20	5	19529	18861	18861	4
52573	SO52573	2020-07-13	2020-07-25	2020-07-20	5	25616	27494	27494	5
52574	SO52574	2020-07-13	2020-07-25	2020-07-20	5	21030	28920	28920	5
52575	SO52575	2020-07-13	2020-07-25	2020-07-20	5	21061	22947	22947	1
52576	SO52576	2020-07-13	2020-07-25	2020-07-20	5	14940	17393	17393	1
52577	SO52577	2020-07-14	2020-07-26	2020-07-21	5	11346	18855	18855	2
52578	SO52578	2020-07-14	2020-07-26	2020-07-21	5	11961	23430	23430	5
52579	SO52579	2020-07-14	2020-07-26	2020-07-21	5	11098	15021	15021	1
52580	SO52580	2020-07-14	2020-07-26	2020-07-21	5	15216	22925	22925	1
52581	SO52581	2020-07-14	2020-07-26	2020-07-21	5	19570	23400	23400	1
52582	SO52582	2020-07-14	2020-07-26	2020-07-21	5	22924	19137	19137	1
52583	SO52583	2020-07-14	2020-07-26	2020-07-21	5	21254	17541	17541	2
52584	SO52584	2020-07-14	2020-07-26	2020-07-21	5	25820	24709	24709	1
52585	SO52585	2020-07-14	2020-07-26	2020-07-21	5	15018	23327	23327	1
52586	SO52586	2020-07-14	2020-07-26	2020-07-21	5	16679	19008	19008	4
52587	SO52587	2020-07-14	2020-07-26	2020-07-21	5	27729	18724	18724	1
52588	SO52588	2020-07-14	2020-07-26	2020-07-21	5	26599	18169	18169	1
52589	SO52589	2020-07-14	2020-07-26	2020-07-21	5	25156	17232	17232	3
52590	SO52590	2020-07-14	2020-07-26	2020-07-21	5	21442	18229	18229	5
52591	SO52591	2020-07-14	2020-07-26	2020-07-21	5	18053	16402	16402	2
52592	SO52592	2020-07-14	2020-07-26	2020-07-21	5	17014	27827	27827	2
52593	SO52593	2020-07-14	2020-07-26	2020-07-21	5	17369	26946	26946	4
52594	SO52594	2020-07-14	2020-07-26	2020-07-21	5	14468	28700	28700	1
52595	SO52595	2020-07-14	2020-07-26	2020-07-21	5	18926	14528	14528	1
52596	SO52596	2020-07-14	2020-07-26	2020-07-21	5	15112	28880	28880	1
52597	SO52597	2020-07-14	2020-07-26	2020-07-21	5	16563	19420	19420	1
52598	SO52598	2020-07-14	2020-07-26	2020-07-21	5	19826	15731	15731	1
52599	SO52599	2020-07-14	2020-07-26	2020-07-21	5	12506	13041	13041	1
52600	SO52600	2020-07-14	2020-07-26	2020-07-21	5	16568	15814	15814	1
52601	SO52601	2020-07-14	2020-07-26	2020-07-21	5	23989	24311	24311	1
52602	SO52602	2020-07-14	2020-07-26	2020-07-21	5	28903	25634	25634	1
52603	SO52603	2020-07-14	2020-07-26	2020-07-21	5	25803	11603	11603	1
52604	SO52604	2020-07-14	2020-07-26	2020-07-21	5	22705	12159	12159	1
52605	SO52605	2020-07-14	2020-07-26	2020-07-21	5	11581	16324	16324	5
52606	SO52606	2020-07-14	2020-07-26	2020-07-21	5	26395	15145	15145	1
52607	SO52607	2020-07-14	2020-07-26	2020-07-21	5	16958	20778	20778	1
52608	SO52608	2020-07-14	2020-07-26	2020-07-21	5	12567	17382	17382	1
52609	SO52609	2020-07-14	2020-07-26	2020-07-21	5	13884	18095	18095	5
52610	SO52610	2020-07-14	2020-07-26	2020-07-21	5	28678	16957	16957	4
52611	SO52611	2020-07-14	2020-07-26	2020-07-21	5	18557	19714	19714	4
52612	SO52612	2020-07-14	2020-07-26	2020-07-21	5	22653	19069	19069	1
52613	SO52613	2020-07-14	2020-07-26	2020-07-21	5	25701	25792	25792	5
52614	SO52614	2020-07-14	2020-07-26	2020-07-21	5	21033	13022	13022	1
52615	SO52615	2020-07-15	2020-07-27	2020-07-22	5	11432	16525	16525	5
52616	SO52616	2020-07-15	2020-07-27	2020-07-22	5	11485	29126	29126	5
52617	SO52617	2020-07-15	2020-07-27	2020-07-22	5	11957	19517	19517	1
52618	SO52618	2020-07-15	2020-07-27	2020-07-22	5	16166	29665	29665	1
52619	SO52619	2020-07-15	2020-07-27	2020-07-22	5	15031	14664	14664	1
52620	SO52620	2020-07-15	2020-07-27	2020-07-22	5	17381	26467	26467	1
52621	SO52621	2020-07-15	2020-07-27	2020-07-22	5	29290	24893	24893	1
52622	SO52622	2020-07-15	2020-07-27	2020-07-22	5	17070	26789	26789	1
52623	SO52623	2020-07-15	2020-07-27	2020-07-22	5	17238	14183	14183	2
52624	SO52624	2020-07-15	2020-07-27	2020-07-22	5	14008	26481	26481	5
52625	SO52625	2020-07-15	2020-07-27	2020-07-22	5	14848	13456	13456	1
52626	SO52626	2020-07-15	2020-07-27	2020-07-22	5	11019	14167	14167	1
52627	SO52627	2020-07-15	2020-07-27	2020-07-22	5	24930	21138	21138	1
52628	SO52628	2020-07-15	2020-07-27	2020-07-22	5	24777	25988	25988	1
52629	SO52629	2020-07-15	2020-07-27	2020-07-22	5	20104	22112	22112	3
52630	SO52630	2020-07-15	2020-07-27	2020-07-22	5	23502	26192	26192	5
52631	SO52631	2020-07-15	2020-07-27	2020-07-22	5	21715	15434	15434	5
52632	SO52632	2020-07-15	2020-07-27	2020-07-22	5	21574	12902	12902	2
52633	SO52633	2020-07-15	2020-07-27	2020-07-22	5	15559	22779	22779	5
52634	SO52634	2020-07-15	2020-07-27	2020-07-22	5	11330	27048	27048	2
52635	SO52635	2020-07-15	2020-07-27	2020-07-22	5	12919	25605	25605	1
52636	SO52636	2020-07-15	2020-07-27	2020-07-22	5	14916	16832	16832	1
52637	SO52637	2020-07-15	2020-07-27	2020-07-22	5	14507	26259	26259	1
52638	SO52638	2020-07-15	2020-07-27	2020-07-22	5	18055	21923	21923	1
52639	SO52639	2020-07-15	2020-07-27	2020-07-22	5	16057	18050	18050	1
52640	SO52640	2020-07-15	2020-07-27	2020-07-22	5	16454	12879	12879	1
52641	SO52641	2020-07-15	2020-07-27	2020-07-22	5	19262	19581	19581	1
52642	SO52642	2020-07-15	2020-07-27	2020-07-22	5	14707	17524	17524	2
52643	SO52643	2020-07-15	2020-07-27	2020-07-22	5	12295	29437	29437	2
52644	SO52644	2020-07-15	2020-07-27	2020-07-22	5	28402	29684	29684	1
52645	SO52645	2020-07-15	2020-07-27	2020-07-22	5	17637	19366	19366	3
52646	SO52646	2020-07-15	2020-07-27	2020-07-22	5	26401	11766	11766	3
52647	SO52647	2020-07-15	2020-07-27	2020-07-22	5	20940	24412	24412	5
52648	SO52648	2020-07-15	2020-07-27	2020-07-22	5	28450	28158	28158	1
52649	SO52649	2020-07-15	2020-07-27	2020-07-22	5	11081	19428	19428	5
52650	SO52650	2020-07-15	2020-07-27	2020-07-22	5	11724	25501	25501	5
52651	SO52651	2020-07-15	2020-07-27	2020-07-22	5	13318	19119	19119	4
52652	SO52652	2020-07-15	2020-07-27	2020-07-22	5	11923	21711	21711	1
52653	SO52653	2020-07-15	2020-07-27	2020-07-22	5	14339	28860	28860	2
52654	SO52654	2020-07-15	2020-07-27	2020-07-22	5	16870	18286	18286	5
52655	SO52655	2020-07-15	2020-07-27	2020-07-22	5	12716	14336	14336	1
52656	SO52656	2020-07-15	2020-07-27	2020-07-22	5	13153	25761	25761	5
52657	SO52657	2020-07-15	2020-07-27	2020-07-22	5	11817	20242	20242	2
52658	SO52658	2020-07-15	2020-07-27	2020-07-22	5	11825	14877	14877	1
52659	SO52659	2020-07-15	2020-07-27	2020-07-22	5	25743	13402	13402	5
52660	SO52660	2020-07-15	2020-07-27	2020-07-22	5	16663	14001	14001	1
52661	SO52661	2020-07-15	2020-07-27	2020-07-22	5	28769	28362	28362	4
52662	SO52662	2020-07-15	2020-07-27	2020-07-22	5	23209	13841	13841	1
52663	SO52663	2020-07-15	2020-07-27	2020-07-22	5	25096	28521	28521	1
52664	SO52664	2020-07-15	2020-07-27	2020-07-22	5	23164	14795	14795	1
52665	SO52665	2020-07-15	2020-07-27	2020-07-22	5	19451	20721	20721	1
52666	SO52666	2020-07-15	2020-07-27	2020-07-22	5	26985	27460	27460	1
52667	SO52667	2020-07-15	2020-07-27	2020-07-22	5	27953	19123	19123	1
52668	SO52668	2020-07-15	2020-07-27	2020-07-22	5	27821	14214	14214	2
52669	SO52669	2020-07-15	2020-07-27	2020-07-22	5	12277	15154	15154	3
52670	SO52670	2020-07-16	2020-07-28	2020-07-23	5	18483	28832	28832	4
52671	SO52671	2020-07-16	2020-07-28	2020-07-23	5	11425	17302	17302	5
52672	SO52672	2020-07-16	2020-07-28	2020-07-23	5	13613	29355	29355	1
52673	SO52673	2020-07-16	2020-07-28	2020-07-23	5	13120	16949	16949	1
52674	SO52674	2020-07-16	2020-07-28	2020-07-23	5	14859	11927	11927	5
52675	SO52675	2020-07-16	2020-07-28	2020-07-23	5	18282	24466	24466	5
52676	SO52676	2020-07-16	2020-07-28	2020-07-23	5	12012	28646	28646	5
52677	SO52677	2020-07-16	2020-07-28	2020-07-23	5	14073	14896	14896	4
52678	SO52678	2020-07-16	2020-07-28	2020-07-23	5	17086	13424	13424	1
52679	SO52679	2020-07-16	2020-07-28	2020-07-23	5	21092	24127	24127	5
52680	SO52680	2020-07-16	2020-07-28	2020-07-23	5	16405	12171	12171	1
52681	SO52681	2020-07-16	2020-07-28	2020-07-23	5	11703	19431	19431	1
52682	SO52682	2020-07-16	2020-07-28	2020-07-23	5	11142	22812	22812	1
52683	SO52683	2020-07-16	2020-07-28	2020-07-23	5	11845	20323	20323	3
52684	SO52684	2020-07-16	2020-07-28	2020-07-23	5	26480	16789	16789	1
52685	SO52685	2020-07-16	2020-07-28	2020-07-23	5	27192	16194	16194	5
52686	SO52686	2020-07-16	2020-07-28	2020-07-23	5	28049	22493	22493	1
52687	SO52687	2020-07-16	2020-07-28	2020-07-23	5	13268	18836	18836	3
52688	SO52688	2020-07-16	2020-07-28	2020-07-23	5	26551	26186	26186	2
52689	SO52689	2020-07-16	2020-07-28	2020-07-23	5	24292	16946	16946	1
52690	SO52690	2020-07-16	2020-07-28	2020-07-23	5	23289	27174	27174	5
52691	SO52691	2020-07-16	2020-07-28	2020-07-23	5	24952	12062	12062	5
52692	SO52692	2020-07-16	2020-07-28	2020-07-23	5	21630	16858	16858	1
52693	SO52693	2020-07-16	2020-07-28	2020-07-23	5	20334	13076	13076	5
52694	SO52694	2020-07-16	2020-07-28	2020-07-23	5	17165	25391	25391	1
52695	SO52695	2020-07-16	2020-07-28	2020-07-23	5	23449	23506	23506	3
52696	SO52696	2020-07-16	2020-07-28	2020-07-23	5	15158	20875	20875	1
52697	SO52697	2020-07-16	2020-07-28	2020-07-23	5	22739	20579	20579	1
52698	SO52698	2020-07-16	2020-07-28	2020-07-23	5	19247	18035	18035	1
52699	SO52699	2020-07-16	2020-07-28	2020-07-23	5	15461	15663	15663	4
52700	SO52700	2020-07-16	2020-07-28	2020-07-23	5	13499	28405	28405	1
